ID_wyr,date,case,snod,dens,Shr5,deer,tri,cc
NC110F_2020,1/30/20,1,0,NA,0,0.164330213,3.081138611,4898
NC110F_2020,1/30/20,0,0.197144717,300.6704712,0.08,0.026419637,8.64666748,5330
NC110F_2020,1/30/20,0,0.028080246,198.2648773,0.32,0.27453558,3.679851532,4445.5
NC110F_2020,2/6/20,0,0.001207832,158.8000031,0.04,0.195354681,4.386573792,5678
NC110F_2020,2/6/20,0,0.269421399,355.7356567,0.32,0.168225288,0.471702576,4377
NC110F_2020,2/6/20,1,0.309313625,370.3968201,0.74,0.201543741,3.812015533,3647
NC110F_2020,2/6/20,0,0.211292185,348.5649109,0,0.010374093,8.368652344,5914.5
NC110F_2020,2/6/20,0,0.042799793,356.2912598,0.88,0.154378759,7.734703064,2777
NC110F_2020,2/6/20,0,0.357823998,375.9628906,0.72,0.27123744,4.366134644,4456
NC110F_2020,2/13/20,0,0.037122197,333.0986023,0.06,0.291384929,4.799728394,0
NC110F_2020,2/13/20,0,0,NA,0,0.260353348,4.966621399,5380.5
NC110F_2020,2/13/20,0,9.84995494945906e-06,158.8000031,0,0.259128176,3.32069397,5384
NC110F_2020,2/13/20,0,0.262688488,405.4046936,0.12,0.118460806,6.639003754,0
NC110F_2020,2/13/20,1,0,405.1266174,0.4,0.280149443,6.383033752,4605
NC110F_2020,2/13/20,0,0.039213356,230.8149414,0.28,0.251266542,1.242912292,4387
NC110F_2020,2/17/20,0,0,NA,0,0.190539231,0.209434509,5786
NC110F_2020,2/17/20,0,0,NA,0.24,0.311696847,4.301963806,5076
NC110F_2020,2/17/20,0,0,393.0334167,0.32,0.274958958,6.189891815,4422.5
NC110F_2020,2/17/20,0,0.0015647,230.9631042,0.04,0.07205784,4.927627563,4973
NC110F_2020,2/17/20,1,0,NA,0,0.153557679,3.781967163,5688
NC110F_2020,2/17/20,0,0,NA,0,0.22367291,4.702163696,5576
NC111F_2019,12/13/18,0,0.032899216,159.6288452,0.2,0.12310584,1.828430176,5907
NC111F_2019,12/13/18,0,0.028918629,164.8695984,0,0.007844698,7.398612976,7628.5
NC111F_2019,12/13/18,0,0.081012283,175.0813446,0.04,0.080086161,5.696296692,5989.5
NC111F_2019,12/13/18,0,0.081294496,185.9712219,0,0.050099245,3.038803101,7448
NC111F_2019,12/13/18,0,0.065481838,177.2684708,0,0.031712396,3.852050781,6911.5
NC111F_2019,12/13/18,1,0.067102134,172.591629,0.08,0.009379254,4.038619995,7071
NC111F_2019,12/27/18,0,0.027891953,121.3737717,0,0.020041505,4.585151672,7266.5
NC111F_2019,12/27/18,1,0.018451304,119.6137619,0,0.056943357,7.361778259,7415
NC111F_2019,12/27/18,0,0.025455304,126.2966614,0.2,0.003311393,4.666236877,7255
NC111F_2019,12/27/18,0,0.023978014,126.8846741,0,0.016264974,8.638961792,7991
NC111F_2019,12/27/18,0,0.019663967,136.4007111,0,0.172307373,1.125198364,5643
NC111F_2019,12/27/18,0,0.025384076,135.229538,0,0.07603726,3.108406067,6893
NC111F_2019,1/1/19,1,0.044561289,184.5914612,0,0.077096032,6.369293213,6197
NC111F_2019,1/1/19,0,0.051185895,191.5648499,0,0.017174004,6.388473511,7387
NC111F_2019,1/1/19,0,0.022536349,153.52668,0,0.199010332,4.733585358,6841.5
NC111F_2019,1/1/19,0,0.159456819,260.0028687,0.36,0.193385807,0.29372406,4780
NC111F_2019,1/1/19,0,0.035781972,165.2949142,0,0.091679962,2.024810791,6746
NC111F_2019,1/1/19,0,0.236189082,350.8797607,0.28,0.001296607,7.911254883,0
NC111F_2019,1/12/19,0,0.065530013,261.7081604,0,0.028580241,7.048492432,6513.5
NC111F_2019,1/12/19,0,0.043419287,253.5139618,0,0.052167986,4.900146484,7431
NC111F_2019,1/12/19,1,0.342075586,334.6177521,0.2,0.002757999,9.560462952,6197.5
NC111F_2019,1/12/19,0,0.02917466,245.3643723,0,0.086894615,3.509521484,7403
NC111F_2019,1/12/19,0,0.04973603,254.3347473,0,0.075879443,3.528839111,6208
NC111F_2019,1/12/19,0,0.025485827,251.4985352,0,0.089744485,1.768505096,6746
NC111F_2019,1/23/19,1,0.063949406,169.9263458,0,0.060442367,3.930511475,7456
NC111F_2019,1/23/19,0,0.150471702,225.4858398,0,0.027286891,5.064682007,7482
NC111F_2019,1/23/19,0,0.054946952,143.3821716,0,0.031556841,6.397491455,6739
NC111F_2019,1/23/19,0,0.078982413,185.3159485,0,0.129228767,3.098396301,6081
NC111F_2019,1/23/19,0,0.115781188,193.1843262,0,0.065781915,2.293777466,6623.5
NC111F_2019,1/23/19,0,0.193279326,210.3455505,0,0.017374,3.503540039,6329.5
NC112F_2020,12/2/19,0,0.008543802,127.4934616,0.12,0.200106632,6.211353302,4972
NC112F_2020,12/2/19,0,0.009304508,128.6929626,0.88,0.040720679,10.10714722,3774
NC112F_2020,12/2/19,0,0.008857475,129.5038452,0.08,0.34367402,5.675136566,5401.5
NC112F_2020,12/2/19,1,0.000779733,224.9984436,0,0.200746963,6.428924561,7317
NC112F_2020,12/2/19,0,0,NA,0.92,0.162185828,8.29857254,2817.5
NC112F_2020,12/2/19,0,0,373.2811432,0,0.022477937,6.324424744,7436
NC112F_2020,12/19/19,0,0.060019702,198.1045227,0.12,0.208910323,4.10244751,4848
NC112F_2020,12/19/19,1,0.054829855,192.1583252,0.04,0.254005886,4.633666992,0
NC112F_2020,12/19/19,0,0.05735782,203.7491989,0,0.097894971,7.542419434,6372
NC112F_2020,12/19/19,0,0.00483019,119.4099503,0.48,0.195454052,5.989341736,3120
NC112F_2020,12/19/19,0,0.063403767,198.6173706,0,0.156398623,2.759544373,7115.5
NC112F_2020,12/19/19,0,0.031124357,170.8303223,0,0.100002698,8.33278656,6070.5
NC112F_2020,12/27/19,0,0.057104325,244.018631,0,0.145478426,5.1355896,6435
NC112F_2020,12/27/19,0,0.054972054,243.9928818,0.08,0.034925204,9.593482971,0
NC112F_2020,12/27/19,0,0.041786049,245.504509,0.68,0.172756312,5.664035797,3530.5
NC112F_2020,12/27/19,0,0.000654172,101.6142693,0.14,0.288237183,4.860408783,4854.5
NC112F_2020,12/27/19,0,0.000443139,107.3148422,0.48,0.248996186,0.41280365,4007
NC112F_2020,12/27/19,1,4.37908929598052e-05,114.2870178,0.4,0.271151861,0.453361511,4036
NC112F_2020,1/1/20,0,0.023351345,153.7602921,0.08,0.255186244,6.295860291,5052
NC112F_2020,1/1/20,0,0.035571586,147.9609985,0.48,0.12135464,10.15935516,3672.5
NC112F_2020,1/1/20,0,0.106637232,212.0313568,0.44,0.242481061,2.63879776,3042
NC112F_2020,1/1/20,0,0.024862623,149.0439148,0.08,0.170631689,4.132461548,6820
NC112F_2020,1/1/20,1,0.053972512,149.5564728,0,0.054838174,5.589767456,6432
NC112F_2020,1/1/20,0,0.025359361,145.9228973,0,0.100245611,6.097679138,7158
NC112F_2020,1/11/20,1,0.055820977,141.7464905,0,0.147521381,1.330860138,5195.5
NC112F_2020,1/11/20,0,0.057209525,145.5691757,0,0.089431843,8.559673309,6901.5
NC112F_2020,1/11/20,0,0.070617713,153.230957,0.08,0.326080982,2.986579895,6238
NC112F_2020,1/11/20,0,0.095503815,168.3435669,0,0.03220234,8.507171631,6233
NC112F_2020,1/11/20,0,0.111892913,166.9559479,0,0.014432238,12.24836731,7115.5
NC112F_2020,1/11/20,0,0.110942863,171.6393585,0,0.057650658,7.143356323,6070
NC112F_2020,1/14/20,0,0.087042935,187.4117126,0.16,0.208402896,2.220733643,5044
NC112F_2020,1/14/20,0,0.090453014,189.5999451,0,0.204307952,2.164558411,5016
NC112F_2020,1/14/20,0,0.310546577,263.9261475,0.68,0.135358965,11.65224457,3655
NC112F_2020,1/14/20,1,0.087667286,189.7892761,0.08,0.289636248,4.797462463,4953.5
NC112F_2020,1/14/20,0,0.178758144,228.0264435,0,0.064361922,8.288085938,6962
NC112F_2020,1/14/20,0,0.135242209,208.9538269,0,0.07554054,5.137161255,6368
NC112F_2020,1/20/20,0,0.053445946,225.3894424,0.64,0.286348662,0.784412384,4011
NC112F_2020,1/20/20,0,0.076472357,242.8245697,0,0.159079785,2.250892639,5946
NC112F_2020,1/20/20,0,0.052117381,221.5059509,0,0.247948079,1.801567078,0
NC112F_2020,1/20/20,0,0.049049646,233.8797455,0,0.248794959,4.66110611,5816.5
NC112F_2020,1/20/20,1,0.211732998,292.1288757,0.2,0.176991859,7.193332672,5032
NC112F_2020,1/20/20,0,0.072488327,247.3539734,0,0.201190689,1.817234039,7208
NC112F_2020,1/24/20,0,0.249060571,334.4326019,0.6,0.248198862,0.49407196,3752
NC112F_2020,1/24/20,1,0.049485089,247.9929657,0,0.218919535,3.821437836,5802
NC112F_2020,1/24/20,0,0.026832899,230.3339691,0,0.228163388,1.702003479,4962
NC112F_2020,1/24/20,0,0.098018773,263.9080505,0.04,0.113818192,10.6111908,6799
NC112F_2020,1/24/20,0,0.10085766,293.2056885,0,0.024518998,10.66466522,6187
NC112F_2020,1/24/20,0,0.091040127,255.6273956,0,0.136687176,5.904499054,6616
NC112F_2020,1/30/20,0,0.225024432,335.7743835,0.92,0.034149997,7.866973877,2840
NC112F_2020,1/30/20,1,0.000413537,359.9720459,0.32,0.246616638,4.964321136,4966.5
NC112F_2020,1/30/20,0,0.003636411,262.8857117,0.12,0.262087247,2.993614197,3522
NC112F_2020,1/30/20,0,0.296250373,361.0764618,0.68,0.083706827,14.27268982,3535.5
NC112F_2020,1/30/20,0,0.00502373,197.5953064,0.04,0.27080107,3.953170776,5136
NC112F_2020,1/30/20,0,0.084783919,260.6163788,0,0.111304675,7.537010193,6757
NC112F_2020,2/7/20,0,0.008123516,210.5283966,0.08,0.131725751,8.132343292,4944.5
NC112F_2020,2/7/20,0,0.085133083,205.6614227,0,0.075358537,10.62123108,4714.5
NC112F_2020,2/7/20,1,0.00015263,148.4441833,0,0.253225158,3.361717224,5066
NC112F_2020,2/7/20,0,0.000181048,146.5729675,0.56,0.191224927,9.527160645,4495
NC112F_2020,2/7/20,0,0.000229916,143.8306274,0.32,0.255770954,2.529556274,3806
NC112F_2020,2/7/20,0,0.061941143,229.6937408,0,0.023961165,7.584884644,7313
NC112F_2020,2/16/20,0,0,NA,0.08,0.225048393,0.336776733,5466
NC112F_2020,2/16/20,0,0,363.3135529,0,0.235775112,3.156745911,5125
NC112F_2020,2/16/20,0,0,NA,0,0.187465267,1.079341888,6306.5
NC112F_2020,2/16/20,1,0,380.8752289,0,0.284615686,2.496303558,5072.5
NC112F_2020,2/16/20,0,0,361.5487976,0.04,0.24105074,0.999252319,6592
NC112F_2020,2/16/20,0,0.036104539,232.7183838,0,0.027117727,7.032669067,6524.5
NC112F_2020,2/27/20,1,0,414.9080505,0.52,0.222770006,1.128276825,4444
NC112F_2020,2/27/20,0,0.157959558,425.7330017,0.84,0.250382687,3.055587769,3584
NC112F_2020,2/27/20,0,0.232093453,413.9013824,0.28,0.240880825,1.742553711,0
NC112F_2020,2/27/20,0,0,NA,0.02,0.237912314,2.496906281,5166.5
NC112F_2020,2/27/20,0,0,NA,0,0.224137232,5.22296524,5637.5
NC112F_2020,2/27/20,0,0,NA,0,0.056892208,9.074901581,6700.5
NC113F_2019,12/14/18,0,0.163987592,263.5675659,0,0.046123704,5.341018677,7515
NC113F_2019,12/14/18,0,0.051291212,187.942627,0.08,0.056174374,8.897926331,6462
NC113F_2019,12/14/18,0,0.028804729,178.6850739,0,0.009835422,5.7527771,8033
NC113F_2019,12/14/18,0,0.075724158,202.3363953,0,0.004442917,3.000198364,6979.5
NC113F_2019,12/14/18,1,0.006284167,165.7404633,0,0.036971503,6.15410614,7062
NC113F_2019,12/14/18,0,0.072485439,206.2245789,0,0.001348181,0.55921936,6474
NC113F_2019,12/23/18,0,0.176058054,258.5899963,0,0.034371894,6.027252197,7830
NC113F_2019,12/23/18,0,0.076680839,213.9116821,0,0.032675861,2.546279907,7383
NC113F_2019,12/23/18,0,0.069406487,205.9407959,0,0.103287549,4.509567261,7685
NC113F_2019,12/23/18,0,0.13275905,230.1834412,0,0.000167391,4.951622009,7229.5
NC113F_2019,12/23/18,0,0.018017946,128.6180878,0,0.019659038,3.677261353,7383
NC113F_2019,12/23/18,1,0.010867808,180.6362152,0,0.082830191,3.202087402,5714
NC113F_2019,1/14/19,0,0.081048772,281.0765686,0,0.121344419,6.192558289,6921
NC113F_2019,1/14/19,0,0,198.4006195,0,0.144298663,4.983764648,7117
NC113F_2019,1/14/19,0,0.011505682,197.4333496,0,0.190601917,3.994449615,7212
NC113F_2019,1/14/19,0,0.080780149,276.892334,0,0.00249151,2.694549561,7400
NC113F_2019,1/14/19,0,0,191.8029251,0,0.084374732,8.405990601,6719
NC113F_2019,1/14/19,1,0.073629402,256.1351013,0.04,0.156755674,7.647331238,5433.5
NC113F_2019,2/11/19,0,0.222885922,287.0479736,0,0.003955529,5.261978149,6984
NC113F_2019,2/11/19,0,0.177361935,279.024231,0,0.022352502,4.213447571,6959
NC113F_2019,2/11/19,0,0.153701752,276.7841187,0,0.049733073,6.947143555,6311
NC113F_2019,2/11/19,0,0.177808344,274.5247498,0,0.003244725,2.024368286,7357
NC113F_2019,2/11/19,1,0.099198937,244.9855042,0,0.155943872,4.644462585,6704
NC113F_2019,2/11/19,0,0.05733439,145.0268707,0,0.085524272,3.437583923,6805
NC113F_2019,2/18/19,0,0.414677367,319.1969604,0,0.001365827,3.268112183,7131
NC113F_2019,2/18/19,0,0.636799872,365.84375,0.44,0.003099823,4.308555603,5815.5
NC113F_2019,2/18/19,0,0.110706925,211.0450592,0,0.129438262,3.538974762,7693
NC113F_2019,2/18/19,0,0.123025633,206.7465515,0,0.03294682,3.165184021,7244
NC113F_2019,2/18/19,1,0.03242347,158.200882,0.04,0.099818975,7.567214966,6574
NC113F_2019,2/18/19,0,0.217880055,271.031189,0,0.002881033,6.852600098,7860.5
NC113F_2019,3/10/19,1,0.046458669,280.4980469,0,0.120898154,3.394657135,7273
NC113F_2019,3/10/19,0,0,198.7024231,0,0.125958829,3.367847443,7464.5
NC113F_2019,3/10/19,0,0.203403562,336.9325256,0.12,0.080718,5.803535461,6434
NC113F_2019,3/10/19,0,0.047032639,257.0255127,0,0.155293336,4.985370636,6097.5
NC113F_2019,3/10/19,0,0.171291739,315.6199951,0.2,0.043571985,3.807159424,5662
NC113F_2019,3/10/19,0,0.361499533,396.8045654,0.44,0.263547402,2.887561798,4712
NC115F_2019,12/2/18,0,0,348.5916443,0.12,0.262515338,5.306373596,5612.5
NC115F_2019,12/2/18,0,0,NA,0,0.123405055,8.785190582,5008.5
NC115F_2019,12/2/18,1,0,391.4811096,0.52,0.202817491,2.679012299,3527.5
NC115F_2019,12/2/18,0,0,NA,0.24,0.266955635,1.829906464,3903.5
NC115F_2019,12/2/18,0,0.001085891,506.0052795,0,0.194389932,1.487846375,5424
NC115F_2019,12/2/18,0,0.002460714,396.050705,0.64,0.170407613,0.318161011,2978.5
NC115F_2019,12/10/18,0,0.005287914,122.0257988,0.24,0.014993851,6.021148682,5716.5
NC115F_2019,12/10/18,0,0.004476519,186.3977356,0.08,0.266790585,1.729961395,5225
NC115F_2019,12/10/18,0,0.002132099,278.9360352,0.32,0.164657344,6.832458496,3816
NC115F_2019,12/10/18,1,0.019935798,164.4247894,0.28,0.190220645,3.513141632,5033
NC115F_2019,12/10/18,0,0.000369488,NA,0.08,0.068602803,13.09255981,4921
NC115F_2019,12/10/18,0,0.002217793,331.1558228,0,0.166471565,1.078933716,6269
NC115F_2019,12/22/18,0,0.077589173,279.4777527,0.24,0.313320413,3.22203064,4928.5
NC115F_2019,12/22/18,0,0,279.842926,0.04,0.06217194,11.6144104,5543
NC115F_2019,12/22/18,1,0.081304066,274.1748962,0,0.237334214,1.299346924,5497
NC115F_2019,12/22/18,0,0,246.931427,0.36,0.245164953,0.38734436,4488
NC115F_2019,12/22/18,0,0,254.4771347,0.24,0.207141716,3.308937073,4256.5
NC115F_2019,12/22/18,0,0,269.5873718,0,0.099879833,9.665557861,6013
NC115F_2019,12/28/18,1,0.020351713,118.8088531,0,0.195749562,0.708824158,5754.5
NC115F_2019,12/28/18,0,0.025307775,117.3670731,0,0.072787399,5.942596436,6432
NC115F_2019,12/28/18,0,0.024440416,117.510994,0,0.115480232,6.581310272,6649
NC115F_2019,12/28/18,0,0.022804089,126.7444229,0,0.133744852,6.00403595,5988
NC115F_2019,12/28/18,0,0.01749284,120.1528816,0.04,0.169502733,2.706306458,6510.5
NC115F_2019,12/28/18,0,0.025573127,126.8717575,1,0.055998133,9.439079285,3425
NC115F_2019,1/3/19,0,0.222039908,246.9784546,0.72,0.174873998,6.833381653,3912
NC115F_2019,1/3/19,0,0.048997346,154.7859573,0.12,0.231899377,0.228557587,5240.5
NC115F_2019,1/3/19,0,0.220519044,246.7727814,0.5,0.238514374,4.952114105,4532.5
NC115F_2019,1/3/19,0,0.038639069,163.5443115,0,0.071114628,14.39597321,6678.5
NC115F_2019,1/3/19,1,0.04279964,163.2124634,0,0.205189334,3.160125732,5629
NC115F_2019,1/3/19,1,0.045087354,168.0288849,0,0.112100453,8.216812134,5119.5
NC115F_2019,1/3/19,0,0.023364712,164.5504608,0.04,0.203854466,3.473125458,5229
NC115F_2019,1/3/19,0,0.226747856,242.639267,0.64,0.356778254,1.773952484,3458
NC115F_2019,1/3/19,0,0.030682575,164.8644867,0.2,0.212354808,1.409210205,4849
NC115F_2019,1/3/19,0,0.19789207,224.4079895,0,0.283027039,3.701629639,6302
NC115F_2019,1/3/19,0,0.056764655,192.2085114,0.68,0.156948813,6.360549927,3181.5
NC115F_2019,1/3/19,0,0.058288557,190.1095963,0.32,0.183923957,6.038192749,0
NC115F_2019,1/18/19,0,0.193630353,331.2867737,0.52,0.248832223,0.47290802,2824
NC115F_2019,1/18/19,0,0.141483262,286.7478027,0.48,0.011823673,6.2084198,4964
NC115F_2019,1/18/19,0,0.051355612,283.5625,0.72,0.136484538,6.846359253,3294
NC115F_2019,1/18/19,0,0,NA,0,0.225824882,4.942779541,4784
NC115F_2019,1/18/19,0,0,NA,0,0.148632342,1.398391724,6902.5
NC115F_2019,1/18/19,1,0,NA,0.5,0.202660106,4.965919495,3962
NC115F_2019,1/29/19,0,0.001069751,344.2824097,0.58,0.321380019,6.489692688,3558
NC115F_2019,1/29/19,0,0,359.010498,0.32,0.224290865,6.863288879,4607.5
NC115F_2019,1/29/19,0,0.056743789,312.5283203,0.28,0.169568847,8.240974426,5030.5
NC115F_2019,1/29/19,1,0.247249499,351.0383453,0.7,0.11097521,10.17215729,3565
NC115F_2019,1/29/19,0,0.006662538,189.0266418,0,0.028575426,8.814804077,0
NC115F_2019,1/29/19,0,0,195.1858978,0,0.051152364,10.6996727,4940.5
NC115F_2019,2/12/19,1,0.066251464,110.0646706,0.4,0.22507394,7.90454483,4727
NC115F_2019,2/12/19,0,0.100630999,101.9669876,0,0.021400684,8.512680054,0
NC115F_2019,2/12/19,0,0.056692075,104.462471,0.76,0.187840844,1.238147736,4350
NC115F_2019,2/12/19,0,0.083652593,113.189476,0.32,0.168998834,10.23205566,4583.5
NC115F_2019,2/12/19,0,0.309125394,266.6959839,0.2,0.159346042,3.328292847,0
NC115F_2019,2/12/19,0,0.05560771,108.2787323,0,0.189258634,2.650375366,4980
NC115F_2019,2/20/19,0,0.056851763,202.3456039,0.42,0.282739162,5.447200775,5149.5
NC115F_2019,2/20/19,0,0.344926327,327.8022766,0.28,0.186015655,0.968154907,3969
NC115F_2019,2/20/19,1,0.028821932,173.7206116,0,0.118781796,4.219741821,5994
NC115F_2019,2/20/19,0,0.088660225,229.6263504,0.68,0.146184121,6.102844238,3612.5
NC115F_2019,2/20/19,0,0.040267307,180.7568359,0.44,0.244418083,2.146354675,3872
NC115F_2019,2/20/19,0,0.030067546,160.263855,0.48,0.232417505,3.703460693,4428
NC115F_2019,2/27/19,0,0.037515953,217.6175385,0.64,0.220816824,6.216934204,3809
NC115F_2019,2/27/19,0,0.061013933,246.8354797,0,0.352470112,6.569786072,6672
NC115F_2019,2/27/19,1,0.05438355,239.3244019,0,0.14280354,3.086540222,5357.5
NC115F_2019,2/27/19,0,0.043571215,229.6400757,0.4,0.263128624,1.573669434,4498
NC115F_2019,2/27/19,0,0.032742824,217.6532898,0.28,0.224301096,5.079559326,4202
NC115F_2019,2/27/19,0,0.307520851,349.1556396,0.72,0.126114254,2.326145172,3249.5
NC115F_2019,3/9/19,0,0.013484243,210.4751205,0.08,0.204860401,0.461990356,5603.5
NC115F_2019,3/9/19,0,0.035641868,224.8920746,0,0.16163937,3.028869629,6244
NC115F_2019,3/9/19,1,0.045219243,278.3335114,0.4,0.215742499,6.692100525,4744.5
NC115F_2019,3/9/19,0,0.285222024,385.7004089,0.22,0.32422347,2.925785065,4939
NC115F_2019,3/9/19,0,0.330974311,364.1123657,0.52,0.170109437,1.740768433,0
NC115F_2019,3/9/19,0,0,193.494751,0,0.156553037,2.863609314,6948
NC116F_2019,12/22/18,0,0,NA,0,0.118040871,0.199604034,0
NC116F_2019,12/22/18,0,0.091378532,316.8021545,0.08,0.301845038,1.042739868,5437
NC116F_2019,12/22/18,0,0.062561486,275.8295135,0,0.103202555,0.003696442,6747.5
NC116F_2019,12/22/18,1,0.05271719,283.0972748,0,0.115155478,2.355422974,6420
NC116F_2019,12/22/18,0,0.030870482,266.046936,0.08,0.257794864,1.667266846,6188
NC116F_2019,12/22/18,0,0.053899229,282.8218536,0,0.072446774,0.143608093,0
NC116F_2019,1/7/19,0,0.189109594,262.1559143,0.24,0.042562214,0.168167114,0
NC116F_2019,1/7/19,0,0.043717012,193.2331619,0.04,0.149080837,3.718387604,6381
NC116F_2019,1/7/19,0,0.173866101,257.6937256,0.48,0.046848282,0.053451538,0
NC116F_2019,1/7/19,1,0.0302689,185.8862,0,0.262126096,3.056732178,6163
NC116F_2019,1/7/19,0,0.038060978,196.1776886,0.04,0.293070403,1.588565826,6331.5
NC116F_2019,1/7/19,0,0.042737916,222.7707062,0,0.179234735,1.412166595,4094
NC116F_2019,1/16/19,0,0.213546157,318.4269409,0.36,0.22657335,1.48210907,4110
NC116F_2019,1/16/19,0,0.208042003,329.4451141,0.12,0.19974811,1.802894592,0
NC116F_2019,1/16/19,0,0.205303445,323.1577454,0.04,0.039691895,0.149139404,0
NC116F_2019,1/16/19,1,0.069338121,264.7105713,0.08,0.128760481,9.295791626,5685
NC116F_2019,1/16/19,0,0.003472581,256.4432068,0.04,0.196296982,5.051277161,6204
NC116F_2019,1/16/19,0,0.200420499,322.9077148,0,0.075869405,0.12909317,0
NC116F_2019,2/2/19,1,0.047924474,318.5377502,0.52,0.163146643,8.562801361,4300
NC116F_2019,2/2/19,0,0.00407257,233.6413116,0,0.19974227,1.0235672,5057
NC116F_2019,2/2/19,0,0,371.125946,0,0.212245722,0.978889465,5737
NC116F_2019,2/2/19,0,0.249102652,367.3263245,0.4,0.054482307,0.079998016,0
NC116F_2019,2/2/19,0,0.264657229,360.8983765,0,0.057069575,0.152359009,0
NC116F_2019,2/2/19,0,0.238620274,359.9104919,0.42,0.258314719,1.232452393,3908.5
NC116F_2019,2/3/19,0,0.032305343,256.806076,0,0.123616252,1.887081146,7231
NC116F_2019,2/3/19,1,0.268894911,361.7980652,0,0.196902632,3.074966431,6155
NC116F_2019,2/3/19,0,0.007104615,131.7086792,0,0.154528144,0.586181641,5938
NC116F_2019,2/3/19,0,0.270981386,355.0028687,0,0.094432751,0.229614258,0
NC116F_2019,2/3/19,0,0.04666486,286.828125,0,0.125633985,4.232578278,5197.5
NC116F_2019,2/3/19,0,0.255809367,352.5965424,0,0.107855524,0.118041992,0
NC116F_2019,2/22/19,0,0.019693681,177.6644516,0.08,0.1376378,7.918502808,4770.5
NC116F_2019,2/22/19,0,0.029616608,174.7716827,0.04,0.09359938,0.002906799,0
NC116F_2019,2/22/19,0,0.463023245,362.6323853,0.32,0.353311587,4.908660889,4597
NC116F_2019,2/22/19,0,0.419355258,359.7162781,0.28,0.211024312,0.428134918,3481.5
NC116F_2019,2/22/19,1,0.114266187,303.9940186,0.36,0.108964768,7.935913086,4589
NC116F_2019,2/22/19,0,0.077704724,247.85672,0,0.097537998,5.508243561,5058.5
NC116F_2019,2/23/19,0,0.044440893,202.3807602,0,0.137033871,4.30991745,5752.5
NC116F_2019,2/23/19,0,0.048134197,207.0563812,0.2,0.337525069,5.638023376,4921
NC116F_2019,2/23/19,0,0.367565632,350.7020569,0.16,0.139189874,0.391197205,0
NC116F_2019,2/23/19,0,0.347630024,344.5639954,0,0.06542387,0.048110962,0
NC116F_2019,2/23/19,1,0.069650963,255.3284531,0,0.132012742,4.79863739,6117.5
NC116F_2019,2/23/19,0,0.038217461,193.7595596,0.26,0.246342455,1.187522888,5688.5
NC116F_2019,3/3/19,0,0.117116101,273.394165,0.24,0.252859456,3.714653015,4632.5
NC116F_2019,3/3/19,0,0.378234982,355.3578491,0,0.035990882,0.00605011,0
NC116F_2019,3/3/19,0,0.372452766,353.0874329,0,0.076112523,0.010131836,0
NC116F_2019,3/3/19,0,0.119771034,276.3555756,0.04,0.207779849,3.848266602,5399
NC116F_2019,3/3/19,0,0.379644811,354.500885,0.04,0.103778271,0.75579834,0
NC116F_2019,3/3/19,1,0.104683012,247.7706604,0,0.097253438,5.318611145,5201
NC117F_2019,12/4/18,0,0,218.3615417,0.06,0.049342289,8.588218689,5136
NC117F_2019,12/4/18,1,0,NA,0.04,0.021287247,11.15686798,0
NC117F_2019,12/4/18,0,0,231.6517181,0.08,0.151086451,6.261604309,4732
NC117F_2019,12/4/18,0,0,355.8503113,0.6,0.171924029,6.8997612,3638.5
NC117F_2019,12/4/18,0,0.002658933,320.8821411,0,0.208559068,6.264083862,5857
NC117F_2019,12/4/18,0,0.002604762,306.4562378,0.56,0.232021496,1.236061096,3506
NC117F_2019,12/11/18,0,0.027278571,149.6237488,0,0.050624749,8.054813385,6849
NC117F_2019,12/11/18,0,0.074254751,148.576355,0.28,0.01396511,9.01322937,5922
NC117F_2019,12/11/18,0,0.02436682,155.7925568,0,0.011798256,8.243515015,5626
NC117F_2019,12/11/18,1,0.076558478,149.6904449,0,0.242282895,1.005699158,5188
NC117F_2019,12/11/18,0,0.059236277,160.117485,0.4,0.166315491,7.320735931,0
NC117F_2019,12/11/18,0,0.012681157,163.0888977,0.04,0.089167359,8.797531128,5121
NC117F_2019,12/23/18,0,0.013093379,105.2225647,0,0.246550607,1.079780579,5834
NC117F_2019,12/23/18,0,0.012694723,105.8251419,0.16,0.259011777,0.539642334,4276.5
NC117F_2019,12/23/18,0,0.013426695,105.4265289,0,0.224810383,0.336761475,5128
NC117F_2019,12/23/18,0,0.124543734,214.0940857,0.2,0.298543204,0.761283875,5018
NC117F_2019,12/23/18,1,0.015663577,93.80474854,0.8,0.052307673,11.55601501,3347
NC117F_2019,12/23/18,0,0.105807476,207.6428223,0,0.087472579,11.06583023,6109.5
NC117F_2019,1/15/19,0,0.005114907,323.4402466,0,0.017436896,7.386581421,6282
NC117F_2019,1/15/19,0,0,329.2377625,0.16,0.204932709,0.346244812,5325
NC117F_2019,1/15/19,0,0,243.527832,0.08,0.221650014,1.870075226,5324.5
NC117F_2019,1/15/19,0,0.000652085,250.1072693,0.36,0.117315096,7.387714386,3836
NC117F_2019,1/15/19,1,0.065658908,270.2367859,0.7,0.10639107,7.301490784,3940.5
NC117F_2019,1/15/19,0,0,NA,0,0.15114948,7.547756195,6292
NC117F_2019,1/25/19,0,0.033522721,167.7428131,0.12,0.057350016,8.66986084,4417
NC117F_2019,1/25/19,0,0.028043458,169.6911469,0,0.046883296,10.36644745,4772
NC117F_2019,1/25/19,0,0.012080728,196.7310104,0,0.136110552,1.597229004,5619
